recipe_name,tag,image_url,recipe_url,page
Pizza à la courge butternut,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_3304/Butternut_Squash Flatbread_83&83-2_petit .jpg,https://www.magimix.fr/recettes/pizza-la-courge-butternut_c,27
Lasagnes à la courge butternut,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_92878/Butternut_Squah_Lasagna_pg78&79-4_petit .jpg,https://www.magimix.fr/recettes/lasagnes-la-courge-butternut_c,27
Nouilles au lait de coco façon thaïe,LÉGUMES,https://assets.magimix.com/files/rec_89133/Thai_Coconut_Noodles_pg767.jpg,https://www.magimix.fr/recettes/nouilles-au-lait-de-coco-facon-thaie_c,27
Nouilles de brocoli sautées,LÉGUMES,https://assets.magimix.com/files/rec_86180/Stir-Fry_Veg_Noodles_pg72&73-3_petit .jpg,https://www.magimix.fr/recettes/nouilles-de-brocoli-sautes_c,28
Spaghettis caprese,LÉGUMES,https://assets.magimix.com/files/rec_48403/fr_Caprese_Noodles_pg7071_2.jpg,https://www.magimix.fr/recettes/spaghettis-caprese-1_c,28
Spaghettis de courgettes,LÉGUMES,https://assets.magimix.com/files/rec_55398/fr_Courgetti_Fresh_Tomato_Sauc.jpg,https://www.magimix.fr/recettes/spaghettis-courgettes_c,28
Galettes de Pomme de Terre,LÉGUMES,https://assets.magimix.com/files/rec_82052/Potato_Pancakes_Latkes_pg58.jpg,https://www.magimix.fr/recettes/galettes-de-pomme-de-terre-1_c,28
Galettes de Pomme de Terre,LÉGUMES,https://assets.magimix.com/files/rec_10825/Potato_Pancakes_Latkes_pg58.jpg,https://www.magimix.fr/recettes/galettes-de-pomme-de-terre-1_,28
Salade façon coleslaw,ENTRÉES,https://assets.magimix.com/files/rec_83894/Mixed_Slaw_pg140&141-4_petit .jpg,https://www.magimix.fr/recettes/salade-faon-coleslaw_c,28
"Courgettes, maïs grillé & tomates",LÉGUMES,https://assets.magimix.com/files/rec_52968/Courgette_Corn_Tomatoes_pg44&45-3_petit .jpg,https://www.magimix.fr/recettes/courgettes-mas-grill-tomates_c,28
Salade thaïlandaise,ENTRÉES,https://assets.magimix.com/files/rec_5375/Raw_Thai_Salad_pg42&43-15_petit .jpg,https://www.magimix.fr/recettes/salade-thae_c,28
Poires au bleu & amandes,ENTRÉES,https://assets.magimix.com/files/rec_54312/Bluecheese_Pear_MarconaAlmondSalad_pg40&41-2_petit .jpg,https://www.magimix.fr/recettes/poires-au-bleu-amandes_c,28
Salade grecque à la feta grillée,ENTRÉES,https://assets.magimix.com/files/rec_88935/fr_Greek_Salad_pg3637_6.jpg,https://www.magimix.fr/recettes/salade-grecque-a-la-feta-grillee-1_c,28
"Salade carottes, quinoa & cranberrie",VÉGÉTARIENS,https://assets.magimix.com/files/rec_32606/Cumin_Roasted_Carrot_Quinia_Salad_pg32&33_petit .jpg,https://www.magimix.fr/recettes/salade-carottes-quinoa-cranberrie_c,28
Pâtes printemps petits pois & menthe,VÉGÉTARIENS,https://assets.magimix.com/files/rec_27963/SpringPea&MintPast_pg28&29-2_petit .jpg,https://www.magimix.fr/recettes/ptes-printemps-petits-pois-menthe_c,28
"Salade navets, tomates & poivrons",ENTRÉES,https://assets.magimix.com/files/rec_65443/Turnip_Tomato_pepper_salad_pg26&27-3_petit .jpg,https://www.magimix.fr/recettes/salade-navets-tomates-poivrons_c,28
Rouleaux vegan,VÉGÉTARIENS,https://assets.magimix.com/files/rec_35216/fr_1733495531Vegan_Summer_Rolls_pg2425_.jpg,https://www.magimix.fr/recettes/rouleaux-vegan-1_c,28
Salade arc-en-ciel,ENTRÉES,https://assets.magimix.com/files/rec_32870/Rainbow_salad_pg22&23-3_petit .jpg,https://www.magimix.fr/recettes/salade-arc-en-ciel_c,28
"Betterave-pois chiches, sauce tahini",VÉGÉTARIENS,https://assets.magimix.com/files/rec_47371/Beetroot_Chickpeas_Tahini_pg20&21-2_petit .jpg,https://www.magimix.fr/recettes/betterave-pois-chiches-sauce-tahini_c,28
"Salade concombre, pastèque & feta",ENTRÉES,https://assets.magimix.com/files/rec_23148/Cucumber_Watermelon_FetaSalad_pg18&19-4_petit .jpg,https://www.magimix.fr/recettes/salade-concombre-pastque-feta_c,28
Salade asiatique carotte-gingembre,ENTRÉES,https://assets.magimix.com/files/rec_69879/fr_1329932663Asian_Carrot_Ginger_salad_p.jpg,https://www.magimix.fr/recettes/salade-asiatique-carotte-gingembre-1_c,28
Sauce satay pour dips,SAUCES,https://assets.magimix.com/files/rec_59938/sauce satay_avatar.jpg,https://www.magimix.fr/recettes/sauce-satay-uk_c,28
Vinaigrette au melon,SAUCES,https://assets.magimix.com/files/rec_1051/avatar_vinaigrette-melon-avatar.jpg,https://www.magimix.fr/recettes/vinaigrette-au-melon_c,28
Rillettes végé,APÉRITIFS,https://assets.magimix.com/files/rec_71928/avatar_rillette-vg-avatar.jpg,https://www.magimix.fr/recettes/rillettes-vg_c,28
Crackers aux fanes de carottes,APÉRITIFS,https://assets.magimix.com/files/rec_82488/avatar_Crackers fanes carotte-avatar.jpg,https://www.magimix.fr/recettes/crackers-aux-fanes-de-carottes_c,28
Cake marbré,DESSERTS,https://assets.magimix.com/files/rec_55796/avatar_marbre-avatar.jpg,https://www.magimix.fr/recettes/cake-marbr_r,28
Porridge fraises-banane,DESSERTS,https://assets.magimix.com/files/rec_91412/avatar_porridge-fraises-bananae-avatar.jpg,https://www.magimix.fr/recettes/porridge-fraises-banane,28
Muffins tofu et basilic,APÉRITIFS,https://assets.magimix.com/files/rec_60543/avatar_tofu-basilic-avatar.jpg,https://www.magimix.fr/recettes/muffins-tofu-basil_c,28
Cake aux figues,DESSERTS,https://assets.magimix.com/files/rec_74017/avatar_cakes-figues-avatar.jpg,https://www.magimix.fr/recettes/cake-aux-figues_c,28
Flan au chocolat,DESSERTS,https://assets.magimix.com/files/rec_93054/avatar_flan-chocolat-avatar.jpg,https://www.magimix.fr/recettes/flan-au-chocolat_c,28
Lait au riz noir,DESSERTS,https://assets.magimix.com/files/rec_27415/avatar_riz-noir-avatar.jpg,https://www.magimix.fr/recettes/lait-au-riz-noir,28
Mijoté de bœuf au porto,VIANDES,https://assets.magimix.com/files/rec_71447/avatar_boeuf-porto-avatar.jpg,https://www.magimix.fr/recettes/mijot-de-buf-au-porto_c,28
Porc et ratatouille à la cocotte,VIANDES,https://assets.magimix.com/files/rec_41698/avatar_porc-ratatouille-avatar.jpg,https://www.magimix.fr/recettes/porc-et-ratatouille-la-cocotte_c,28
Salade de riz noir et courge,ENTRÉES,https://assets.magimix.com/files/rec_76336/avatar_salade-riznoir-avatar.jpg,https://www.magimix.fr/recettes/salade-de-riz-noir-et-courge,28
Petits beignets,BOULANGERIE,https://assets.magimix.com/files/rec_83913/Pr_sentation1.jpg,https://www.magimix.fr/recettes/petits-beignets_c,28
Beignets d'aubergine,LÉGUMES,https://assets.magimix.com/files/rec_38043/avatar_beignet-aubergines-avatar.jpg,https://www.magimix.fr/recettes/beignets-daubergine_c,28
Clafoutis à la myrtille,DESSERTS,https://assets.magimix.com/files/rec_77689/avatar_clafoutis-myrtilles-avatar.jpg,https://www.magimix.fr/recettes/clafoutis-la-myrtille_c,28
Saumon au gingembre,POISSONS,https://assets.magimix.com/files/rec_83691/avatar_saumon-soja-avatar.jpg,https://www.magimix.fr/recettes/saumon-au-gingembre_c,28
Omelette repas,VIANDES,https://assets.magimix.com/files/rec_83351/avatar_omelette-avatar.jpg,https://www.magimix.fr/recettes/omelette-repas_c,28
Pain de viande au bacon et légumes,VIANDES,https://assets.magimix.com/files/rec_82279/avatar_pain-viande-avatar.jpg,https://www.magimix.fr/recettes/pain-de-viande-au-bacon-et-lgumes_c,28
Croquants de Cordes,DESSERTS,https://assets.magimix.com/files/rec_22398/avatar_croauqnt-amande-avatar.jpg,https://www.magimix.fr/recettes/croquants-de-cordes_c,28
Poulet au curry comme au resto,VIANDES,https://assets.magimix.com/files/rec_89846/avatar_poulet-curry-avatar.jpg,https://www.magimix.fr/recettes/poulet-au-curry-comme-au-resto_c,28
Glace éclats de chocolat,GLACES,https://assets.magimix.com/files/rec_37777/avatar_stracciatelle-avatar.jpg,https://www.magimix.fr/recettes/glace-clats-de-chocolat_c,28
Curry de carottes coco gingembre,LÉGUMES,https://assets.magimix.com/files/rec_62595/avatar_carotte-coco-avatar.jpg,https://www.magimix.fr/recettes/curry-de-carottes-coco-gingembre_c,28
Tourte au poulet et aux pois,VIANDES,https://assets.magimix.com/files/rec_88561/avatar_tourte-poulet-avatar.jpg,https://www.magimix.fr/recettes/tourte-au-poulet-et-aux-pois_c,28
Velouté de pois et chips de bacon,SOUPES,https://assets.magimix.com/files/rec_86878/avatar_soupe-pois-bacon-avatar.jpg,https://www.magimix.fr/recettes/velout-de-pois-et-chips-de-bacon_c,28
Soupe multivitaminée,SOUPES,https://assets.magimix.com/files/rec_29707/avatar_soupe-multi-avatar.jpg,https://www.magimix.fr/recettes/soupe-multivitamine_c,28
"Soupe au fenouil, carotte et cumin",SOUPES,https://assets.magimix.com/files/rec_19922/avatar_soupe-cumin-avatar.jpg,https://www.magimix.fr/recettes/soupe-au-fenouil-carotte-et-cumin,28
Pâtes aux fleurs de courgette,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_13222/avatar_fleur-courgette-avatar.jpg,https://www.magimix.fr/recettes/ptes-aux-fleurs-de-courgette_c,28
Pancakes de patate douce - guacamole,ENTRÉES,https://assets.magimix.com/files/rec_88997/avatar_pancake-patate-avatar.jpg,https://www.magimix.fr/recettes/pancakes-de-patate-douce-guacamole,28
Soupe de fanes de radis,SOUPES,https://assets.magimix.com/files/rec_6221/avatar_radis-fanes-avatar.jpg,https://www.magimix.fr/recettes/soupe-de-fanes-de-radis_c,28
Pancakes fluffy,DESSERTS,https://assets.magimix.com/files/rec_51787/avatar_pancakes-fraises-avatar.jpg,https://www.magimix.fr/recettes/pancakes-fluffy_c,28
Confiture de mangue,DESSERTS,https://assets.magimix.com/files/rec_70414/avatar_mangue-avatar.jpg,https://www.magimix.fr/recettes/confiture-de-mangue_c,28
Brownie à la ricotta,DESSERTS,https://assets.magimix.com/files/rec_82760/avatar_brownie-ricotta-avatar.jpg,https://www.magimix.fr/recettes/brownie-la-ricotta,28
Gaufres au lait de coco,DESSERTS,https://assets.magimix.com/files/rec_15936/avatar_gaufres-coco-avatar.jpg,https://www.magimix.fr/recettes/gaufres-au-lait-de-coco_c,28
Compote mangue et vanille,DESSERTS,https://assets.magimix.com/files/rec_36960/avatar_compote-mangue-avatar.jpg,https://www.magimix.fr/recettes/compote-mangue-et-vanille_c,28
Tiramisu au café,DESSERTS,https://assets.magimix.com/files/rec_1555/avatar_tiramisu-cafe-avatar.jpg,https://www.magimix.fr/recettes/tiramisu-au-cafe,28
Pain multi-céréales bio,BOULANGERIE,https://assets.magimix.com/files/rec_27088/avatar_pain-multi-bio-avatar.jpg,https://www.magimix.fr/recettes/pain-multi-crales-bio_i,28
Tarte aux fraises,DESSERTS,https://assets.magimix.com/files/rec_13208/avatar_tarte-fraises-avatar.jpg,https://www.magimix.fr/recettes/tarte-aux-fraises,28
Risotto aux asperges,"PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_18142/avatar_risotto-asperge-avatar.jpg,https://www.magimix.fr/recettes/risotto-aux-asperges_c,28
Tarte aux pommes et aux poires,DESSERTS,https://assets.magimix.com/files/rec_53890/avatar_tarte-pompoire-avatar.jpg,https://www.magimix.fr/recettes/tarte-aux-pommes-et-aux-poires_c,28
Houmous,APÉRITIFS,https://assets.magimix.com/files/rec_76147/fr_Fotolia_59062243_S.jpg,https://www.magimix.fr/recettes/houmous_i,28
Tarte aux fraises,DESSERTS,https://assets.magimix.com/files/rec_71909/avatar_1131313311439565622852923540448897860816856o.jpg,https://www.magimix.fr/recettes/tarte-aux-fraises_i,28
Sauce bolognaise,SAUCES,https://assets.magimix.com/files/rec_30338/TOME4_KIDS_BAT_Page_46.jpg,https://www.magimix.fr/recettes/sauce-bolognaise_c,29
"Pâtes au poulet, tomates et épinards","PÂTES, RIZ, PIZZA",https://assets.magimix.com/files/rec_16104/avatar_pâtes-poulet-avatar.jpg,https://www.magimix.fr/recettes/ptes-au-poulet-tomates-et-pinards_c,29
Bœuf marocain,VIANDES,https://assets.magimix.com/files/rec_57451/avatar_RECIPE AVATAR (5).jpg,https://www.magimix.fr/recettes/buf-marocain_c,29
Stir fry de légumes,LÉGUMES,https://assets.magimix.com/files/rec_68581/avatar_Veggie Stir Fry 375 x 353.jpg,https://www.magimix.fr/recettes/stir-fry-de-lgumes_c,29
Œufs mimosa croquants,APÉRITIFS,https://assets.magimix.com/files/rec_28787/oeufmimosa_desgages.jpg,https://www.magimix.fr/recettes/oeufs-mimosa-croquants_c,29
Poulet à la normande,VIANDES,https://assets.magimix.com/files/rec_87821/avatar_poulet-normande-avatar.jpg,https://www.magimix.fr/recettes/poulet-la-normande_c,29
Veau en papillote,VIANDES,https://assets.magimix.com/files/rec_6785/avatar_veau-vapeur-avatar.jpg,https://www.magimix.fr/recettes/veau-en-papillote_c,29
Tajine poulet-citron-olives,VIANDES,https://assets.magimix.com/files/rec_5416/avatar_tajine-poulet-avatar.jpg,https://www.magimix.fr/recettes/tajine-poulet-citron-olives_c,29
Curry végé,VÉGÉTARIENS,https://assets.magimix.com/files/rec_53386/avatar_curry-vege-avatar.jpg,https://www.magimix.fr/recettes/curry-vg_c,29
Poulet pané anti-gaspi,VIANDES,https://assets.magimix.com/files/rec_5985/avatar_poulet-pane-avatar.jpg,https://www.magimix.fr/recettes/poulet-pan-anti-gaspi_c,29
Bourguignon de champignons,VÉGÉTARIENS,https://assets.magimix.com/files/rec_70693/avatar_bourguignon-avatar.jpg,https://www.magimix.fr/recettes/bourguignon-de-champignons_c,29
Milkshake Banane,BOISSONS,https://assets.magimix.com/files/rec_93466/Fotolia_32627507_L.jpg,https://www.magimix.fr/recettes/milkshake-banane_i,29
Sirop de menthe,BOISSONS,https://assets.magimix.com/files/rec_26316/avatar_18893413102135359984624343163136674684274820n.jpg,https://www.magimix.fr/recettes/sirop-de-menthe_i,29
Lait d'avoine,BOISSONS,https://assets.magimix.com/files/rec_33784/avatar_lait-avoine-avatar.jpg,https://www.magimix.fr/recettes/lait-d_avoine_i,29
Milkshake Bueno®,BOISSONS,https://assets.magimix.com/files/rec_70510/avatar_avatar milkshake bueno.jpg,https://www.magimix.fr/recettes/milkshake-bueno_i,29
Choux à la chantilly fraises-basilic,DESSERTS,https://assets.magimix.com/files/rec_39473/fr_chouquettesfraisesbasilic_w.jpg,https://www.magimix.fr/recettes/chouquettes-chantilly,29
Mille Feuilles,DESSERTS,https://assets.magimix.com/files/rec_85115/13112017_Magimix_21eme_photo_185RET.jpg,https://www.magimix.fr/recettes/mille-feuilles_c,29
Canistrelli,DESSERTS,https://assets.magimix.com/files/rec_72600/TOME_3_BAT_Page_08.jpg,https://www.magimix.fr/recettes/canistrelli_c,29
Fraisier Japonais,DESSERTS,https://assets.magimix.com/files/rec_24435/avatar_fraisier-jap-avatar.jpg,https://www.magimix.fr/recettes/fraisier-japonais,29
Filet mignon façon blanquette,VIANDES,https://assets.magimix.com/files/rec_1876/avatar_avatar Filet mignon façon blanquette.jpg,https://www.magimix.fr/recettes/filet-mignon-facon-blanquette_i,29
Taboulé et filets de rouget,POISSONS,https://assets.magimix.com/files/rec_20524/Taboul_et_filets_de_rouget.jpg,https://www.magimix.fr/recettes/taboule-et-filets-de-rouget_c,29
Flan petits pois et menthe,ENTRÉES,https://assets.magimix.com/files/rec_8638/flanpetitpoismenthe2.jpg,https://www.magimix.fr/recettes/flan-petits-pois-et-menthe_c,29
Salade thaïe spiral expert,ENTRÉES,https://assets.magimix.com/files/rec_89909/Salade_Thai.jpg,https://www.magimix.fr/recettes/salade-thaie-spiral-expert_c,29
Velouté de radis,SOUPES,https://assets.magimix.com/files/rec_21593/avatar_avatar veloute de radis.jpg,https://www.magimix.fr/recettes/veloute-de-radis_i,29
Velouté de petits pois,SOUPES,https://assets.magimix.com/files/rec_19995/15_petits_pois_3371.jpg,https://www.magimix.fr/recettes/veloute-de-petits-pois_c,29
Mini-cakes olives noires et feta,APÉRITIFS,https://assets.magimix.com/files/rec_98818/mini cakes olives feta_Avatar.jpg,https://www.magimix.fr/recettes/mini-cakes-olives-noires-feta_c,29
Creepy Carrot Cake sans gluten,DESSERTS,https://assets.magimix.com/files/rec_29027/avatar_IMG0825copycopy.jpg,https://www.magimix.fr/recettes/creepy-carrot-cake-sans-gluten_i,29
Spider cookies,DESSERTS,https://assets.magimix.com/files/rec_1819100/spider cookies avatar.jpg,https://www.magimix.fr/recettes/spider-cookies_ce2,29
Spider cookies,DESSERTS,https://assets.magimix.com/files/rec_98083/spider cookies avatar.jpg,https://www.magimix.fr/recettes/spider-cookies,29
Velouté potimarron-pomme de terre,SOUPES,https://assets.magimix.com/files/rec_13301/avatar_avatar Velouté de potimarron 3.jpg,https://www.magimix.fr/recettes/veloute-de-potimarron-3_i,29
"Velouté potiron, carotte et Coco",SOUPES,https://assets.magimix.com/files/rec_92280/Fotolia_42268143_Subscription_Monthly_XXL.jpg,https://www.magimix.fr/recettes/veloute-potiron_carotte-et-coco_i,29
Pâte à gaufres,BOULANGERIE,https://assets.magimix.com/files/rec_16899/fr_2028549104crepesyetygaufres.jpg,https://www.magimix.fr/recettes/pate-a-gaufres_c,29
Pain à l'huile d'olive,BOULANGERIE,https://assets.magimix.com/files/rec_99553/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_10.pdf_Page_1_Image_0005.jpg,https://www.magimix.fr/recettes/pain-a-l_huile-d_olive_c,29
Pain aux olives et au chèvre,BOULANGERIE,https://assets.magimix.com/files/rec_4824/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_9.pdf_Page_1_Image_0005.jpg,https://www.magimix.fr/recettes/pain-aux-olives-et-au-chevre_c,29
Pain noix et farine multicéréales,BOULANGERIE,https://assets.magimix.com/files/rec_71943/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_8.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pain-aux-noix-a-la-farine-cereales_c,29
"Pain au houmous, sésame, graines",BOULANGERIE,https://assets.magimix.com/files/rec_37360/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_7.pdf_Page_1_Image_0006.jpg,https://www.magimix.fr/recettes/pain-au-houmous_-sesame_-graines_c,29
Pain cocotte aux graines et céréales,BOULANGERIE,https://assets.magimix.com/files/rec_78072/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_6.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pain-cocotte-aux-graines-et-cereales_c,29
Pain semi-complet noisettes-raisins,BOULANGERIE,https://assets.magimix.com/files/rec_42394/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_5.pdf_Page_1_Image_0003.jpg,https://www.magimix.fr/recettes/pain-semi-complet-noisettes-raisins_c,29
Pain de campagne,BOULANGERIE,https://assets.magimix.com/files/rec_30498/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_4.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pain-de-campagne_2_c,29
Pain noir au seigle et aux graines,BOULANGERIE,https://assets.magimix.com/files/rec_89420/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_3.pdf_Page_1_Image_0003.jpg,https://www.magimix.fr/recettes/pain-noir-au-seigle-et-aux-graines_c,29
Pain au sarrasin et aux noix,BOULANGERIE,https://assets.magimix.com/files/rec_28884/1345220964Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_22.pdf_Page_1_Image_0005.jpg,https://www.magimix.fr/recettes/pain-au-sarrasin-et-aux-noix_c,29
Pain à l'épeautre,BOULANGERIE,https://assets.magimix.com/files/rec_4536/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_21.pdf_Page_1_Image_0004.jpg,https://www.magimix.fr/recettes/pain-a-l_epeautre_c,29
Baguette tournée aux graines,BOULANGERIE,https://assets.magimix.com/files/rec_86181/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_20.pdf_Page_1_Image_0006.jpg,https://www.magimix.fr/recettes/baguette-tournee-aux-graines_c,29
Baguette tradition et baguette épi,BOULANGERIE,https://assets.magimix.com/files/rec_49262/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_19.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/baguette-tradition-et-baguette-epi_c,29
Pain de mie,BOULANGERIE,https://assets.magimix.com/files/rec_75645/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_18.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pain-de-mie_ce,29
Pain au levain,BOULANGERIE,https://assets.magimix.com/files/rec_49750/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_16.pdf_Page_1_Image_0002_Page_1_Image_0004.jpg,https://www.magimix.fr/recettes/pain-au-levain_c,29
Pain complet,BOULANGERIE,https://assets.magimix.com/files/rec_59262/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_16.pdf_Page_1_Image_0002.jpg,https://www.magimix.fr/recettes/pain-complet_2_c,29
Brioche à effeuiller au citron,BOULANGERIE,https://assets.magimix.com/files/rec_79254/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_15.pdf_Page_1_Image_0004.jpg,https://www.magimix.fr/recettes/brioche-a-effeuiller-au-citron_c,29
Brioche couronne des rois,BOULANGERIE,https://assets.magimix.com/files/rec_96714/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_10.pdf_Page_1_Image_0001.jpg,https://www.magimix.fr/recettes/brioche-couronne-des-rois_c,29
Brioche légère au yaourt,BOULANGERIE,https://assets.magimix.com/files/rec_70064/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_12.pdf_Page_1_Image_0005.jpg,https://www.magimix.fr/recettes/brioche-legere-au-yaourt_c,29
Pains au basilic et à la tomate,BOULANGERIE,https://assets.magimix.com/files/rec_41490/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_6.pdf_Page_1_Image_0001.jpg,https://www.magimix.fr/recettes/pains-au-basilic-et-a-la-tomate_c,29
Pain surprise,BOULANGERIE,https://assets.magimix.com/files/rec_59872/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019_5.pdf_Page_1_Image_0001.jpg,https://www.magimix.fr/recettes/pain-surprise_c,29
Pain à l'oignon,BOULANGERIE,https://assets.magimix.com/files/rec_62322/Pages_de_TOME6_PAINS_VIENNOISERIES_BAT_DEF_05072019.pdf_Page_1_Image_0001.jpg,https://www.magimix.fr/recettes/pain-a-l_oignon_c,29
Petits pains au lait de coco,BOULANGERIE,https://assets.magimix.com/files/rec_40934/TOME_VAPEUR_XXL_BAT_DEF_Page_66.jpg,https://www.magimix.fr/recettes/petits-pains-au-lait-de-coco_c,29
Gâteau brioché aux pommes,BOULANGERIE,https://assets.magimix.com/files/rec_91163/TOME_VAPEUR_XXL_BAT_DEF_Page_53.jpg,https://www.magimix.fr/recettes/gateau-brioche-aux-pommes_c,29
Mini croissants jambon et fromage,BOULANGERIE,https://assets.magimix.com/files/rec_46865/1812414325TOME4_KIDS_BAT_Page_32.jpg,https://www.magimix.fr/recettes/mini-croissants-jambon-et-fromage_c,29
Saucisson brioché,BOULANGERIE,https://assets.magimix.com/files/rec_13841/TOME_3_BAT_Page_31.jpg,https://www.magimix.fr/recettes/saucisson-brioche_c,29
Bretzels,BOULANGERIE,https://assets.magimix.com/files/rec_75185/TOME_3_BAT_Page_19.jpg,https://www.magimix.fr/recettes/bretzels_c,29
"Fougasse chèvre, oignons et romarin",BOULANGERIE,https://assets.magimix.com/files/rec_64818/TOME_3_BAT_Page_18.jpg,https://www.magimix.fr/recettes/fougasse-chevre-oignons-et-romarin_c,29
Brioche à la praline rose,BOULANGERIE,https://assets.magimix.com/files/rec_28582/TOME_3_BAT_Page_15.jpg,https://www.magimix.fr/recettes/brioche-a-la-praline-rose_c,29
Brioches parisiennes,BOULANGERIE,https://assets.magimix.com/files/rec_50209/TOME_3_BAT_Page_09.jpg,https://www.magimix.fr/recettes/brioches-parisiennes_c,30
Pains burger à la patate douce,BOULANGERIE,https://assets.magimix.com/files/rec_79893/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_26.jpg,https://www.magimix.fr/recettes/pains-burger-a-la-patate-douce_c,30
Petits pains farine de pois chiches,BOULANGERIE,https://assets.magimix.com/files/rec_18497/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_24.jpg,https://www.magimix.fr/recettes/petits-pains-farine-de-pois-chiches,30
Pain suédois,BOULANGERIE,https://assets.magimix.com/files/rec_71328/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_23.jpg,https://www.magimix.fr/recettes/pain-suedois_c,30
Pain au quinoa,BOULANGERIE,https://assets.magimix.com/files/rec_20026/TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_Page_22.jpg,https://www.magimix.fr/recettes/pain-au-quinoa_c,30
Brioche à la courge butternut,BOULANGERIE,https://assets.magimix.com/files/rec_35470/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_57.jpg,https://www.magimix.fr/recettes/brioche-a-la-courge-butternut_c,30
Pain d'épeautre aux figues,BOULANGERIE,https://assets.magimix.com/files/rec_43243/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_56.jpg,https://www.magimix.fr/recettes/pain-d_epeautre-aux-figues_c,30
Bagels,BOULANGERIE,https://assets.magimix.com/files/rec_47733/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_55.jpg,https://www.magimix.fr/recettes/bagels_c,30
Pain à la farine de maïs,BOULANGERIE,https://assets.magimix.com/files/rec_1668/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_54.jpg,https://www.magimix.fr/recettes/pain-a-la-farine-de-mais_c2,30
Pains aux graines,BOULANGERIE,https://assets.magimix.com/files/rec_72946/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_53.jpg,https://www.magimix.fr/recettes/pains-aux-graines_c,30
Pâte brisée allégée,BOULANGERIE,https://assets.magimix.com/files/rec_13345/TOME1_SAINE_EQUILIBRE_BAT_NV_EDITION_Page_52.jpg,https://www.magimix.fr/recettes/pate-brisee-allegee_c,30
Chawarma,BOULANGERIE,https://assets.magimix.com/files/rec_27280/Pages_de_TOME2_VEGETARIENNE_26072018_DEF_DEF_BF_2.jpg,https://www.magimix.fr/recettes/chawarma_c,30
Pain de mie sans croûte,BOULANGERIE,https://assets.magimix.com/files/rec_62108/Pain_de_mie_dans_cro_te.jpg,https://www.magimix.fr/recettes/pain-de-mie-sans-croute_c,30
Pains au lait fourrés au chocolat,BOULANGERIE,https://assets.magimix.com/files/rec_58872/Pages_de_TOME4_KIDS_BAT_7.jpg,https://www.magimix.fr/recettes/pains-au-lait-fourres-au-chocolat_c,30
Brioche des rois,BOULANGERIE,https://assets.magimix.com/files/rec_28656/Galettes_desroisespagnol.jpg,https://www.magimix.fr/recettes/brioche-rois_c,30
Pain à la farine de maïs,BOULANGERIE,https://assets.magimix.com/files/rec_90909/TOME1_SAINE_EQUILIBRE_DEF_31072018_Page_54.jpg,https://www.magimix.fr/recettes/pain-a-la-farine-de-mais_c,30
